tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
missing,57.jpeg,Kohlenhydrate ... Glucides,0.22,g,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
incorrect,57.jpeg,Fett ........... Lipides,0.26,g,per_serving (pro Esslöffel (6 g)),Fett,0.26,g,per_100g,nutrient: Ground truth includes 'Lipides' which is more specific than the prediction. | context: got per_100g expected per_serving (pro Esslöffel (6 g))
incorrect,59.png,Brennwert/Energy Value,330,kcal,per_100g (100 g Pulver),Brennwert/EnergyValue,278,kj,per_daily_dose,qty: got 278 expected 330 | unit: got kj expected kcal | context: got per_daily_dose expected per_100g (100 g Pulver)
missing,59.png,davon Fructose / of which Fructose,63.7,g,per_100g (100 g Pulver),,,,,nutrient not found in predictions
incorrect,59.png,Selen / Selenium,150,µg,per_100g (100 g Pulver),Selen/Selenium,<0.1,g,per_100g,qty: got <0.1 expected 150 | unit: got g expected µg
incorrect,59.png,Vitamin C,300,mg,per_100g (100 g Pulver),Vitamin C,150,ug,per_100g,qty: got 150 expected 300 | unit: got ug expected mg
missing,59.png,Vitamin E,50,mg α-TE,per_100g (100 g Pulver),,,,,nutrient not found in predictions
incorrect,59.png,Vitamin A (aus/from Provitamin A),1667,µg RE,per_100g (100 g Pulver),Vitamin A (aus/from Provitamin A,,,per_100g,qty: got None expected 1667 | unit: got None expected µg RE
missing,59.png,Brennwert/Energy Value,278,kJ,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Brennwert/Energy Value,66,kcal,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,davon Fructose / of which Fructose,12.7,g,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
incorrect,59.png,Selen / Selenium,30,µg,per_daily_dose (1 Portion = 20 g Pulver),Selen/Selenium,30,g,per_daily_dose,unit: got g expected µg
missing,59.png,Vitamin E,10,mg α-TE,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Vitamin A (aus/from Provitamin A),333,µg RE,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,6.png,GREEN TEA,1,mg,per_serving (4 g),,,,,nutrient not found in predictions
incorrect,61.png,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,102,kcal,per_serving (30 g),Energy /Energie/Energia /Energie /Energia /Energijska vrednost,102,kj,per_serving,unit: got kj expected kcal
incorrect,61.png,Magnesium / Magnesium / Magnesio / Magnésium / Magnesio / Magnezij,75,mg,per_serving (30 g),Magnesium /Magnesium /Magnesio/Magnesium /Magnesio /Magnezij,250,mg,per_100g,qty: got 250 expected 75 | context: got per_100g expected per_serving (30 g)
incorrect,61.png,Potassium / Kalium / Potassio / Potassium / Potasio / Kalij,100,mg,per_serving (30 g),Potassium/Kalium/Potassio/Potassium/Potasio/Kallj,333.3,mg,per_100g,qty: got 333.3 expected 100 | context: got per_100g expected per_serving (30 g)
incorrect,61.png,Calcium / Kalzium / Calcio / Calcium / Calcio / Kalcij,50,mg,per_serving (30 g),Calcium/Kalzium/Calcio/Calcium/Calcio/Kalcij,166.7,mg,per_100g,qty: got 166.7 expected 50 | context: got per_100g expected per_serving (30 g)
missing,61.png,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,341,kcal,per_100g,,,,,nutrient not found in predictions
missing,61.png,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,0,g,per_100g,,,,,nutrient not found in predictions
missing,61.png,of which saturated / davon gesättigte / di cui saturi / dont saturés / de las cuales saturadas / od tega nasičene,0,g,per_100g,,,,,nutrient not found in predictions
missing,61.png,Magnesium / Magnesium / Magnesio / Magnésium / Magnesio / Magnezij,250,mg,per_100g,,,,,nutrient not found in predictions
missing,61.png,Potassium / Kalium / Potassio / Potassium / Potasio / Kalij,333.3,mg,per_100g,,,,,nutrient not found in predictions
missing,61.png,Calcium / Kalzium / Calcio / Calcium / Calcio / Kalcij,166.7,mg,per_100g,,,,,nutrient not found in predictions
incorrect,63.png,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,102,kcal,per_serving (30 g),Energy/Energie/Energia/Energia/Energia/Energijska vrednost,102,kj,per_serving,unit: got kj expected kcal
incorrect,63.png,Magnesium / Magnesium / Magnesio / Magnésium / Magnesio / Magnezij,75,mg,per_serving (30 g),Magnesium/Magnesium/Magnesio/Magnesium/Magnesio/Magnezij,250,mg,per_100g,qty: got 250 expected 75 | context: got per_100g expected per_serving (30 g)
incorrect,63.png,Potassium / Kalium / Potassio / Potassium / Potasio / Kalij,100,mg,per_serving (30 g),Potassium/Kallum/Potassio/Potassium/Potasio/Kalli,313.3,mg,per_100g,qty: got 313.3 expected 100 | context: got per_100g expected per_serving (30 g)
incorrect,63.png,Calcium / Kalzium / Calcio / Calcium / Calcio / Kalcij,50,mg,per_serving (30 g),Calcium/Kalzium/Calcio/Calcium/Calcio/Kalcii,166.7,mg,per_100g,qty: got 166.7 expected 50 | context: got per_100g expected per_serving (30 g)
missing,63.png,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,341,kcal,per_100g,,,,,nutrient not found in predictions
missing,63.png,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,0,g,per_100g,,,,,nutrient not found in predictions
missing,63.png,of which saturated / davon gesättigte / di cui saturi / dont saturés / de las cuales saturadas / od tega nasičene,0,g,per_100g,,,,,nutrient not found in predictions
missing,63.png,Magnesium / Magnesium / Magnesio / Magnésium / Magnesio / Magnezij,250,mg,per_100g,,,,,nutrient not found in predictions
missing,63.png,Potassium / Kalium / Potassio / Potassium / Potasio / Kalij,333.3,mg,per_100g,,,,,nutrient not found in predictions
missing,63.png,Calcium / Kalzium / Calcio / Calcium / Calcio / Kalcij,166.7,mg,per_100g,,,,,nutrient not found in predictions
incorrect,64.png,Folsäure/folic acid,80,µg,per_daily_dose (1 Ampulle/flask + 2 Caps.),Folsaure/folic acid,80,g,per_daily_dose,unit: got g expected µg
incorrect,64.png,Vitamin(e) B12,2.0,µg,per_daily_dose (1 Ampulle/flask + 2 Caps.),Vitamin(e) B12,2.0,g,per_daily_dose,unit: got g expected µg
missing,67.jpeg,Colecalciferol,25,µg,per_serving (Jede Tablette),,,,,nutrient not found in predictions
missing,67.jpeg,Vitamin D3,1000,I.E.,per_serving (Jede Tablette),,,,,nutrient not found in predictions
missing,67.jpeg,Colecalciferol,0.025,mg,per_daily_dose (Tagesdosis bis zu 1000 I.E.),,,,,nutrient not found in predictions
missing,67.jpeg,Vitamin D3,1000,I.E.,per_daily_dose (Tagesdosis bis zu 1000 I.E.),,,,,nutrient not found in predictions
missing,68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),1578,kJ,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),372,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,68.jpeg,Fat / Fett / Matières grasses / Vetten / Grasas / Lipidos / Grassi,0.6,g,per_100g,Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,1578,,per_100g,qty: got 1578 expected 0.6 | unit: got None expected g
incorrect,68.jpeg,of which saturates / davon gesättigte Fettsäuren / dont acides gras saturés / waarvan verzadigde vetzuren / de las cuales saturadas / dos quais ácidos gordos saturados / di cui acidi grassi saturi / varav mättat fett,0.5,g,per_100g,Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,0.69,,per_100g,qty: got 0.69 expected 0.5 | unit: got None expected g
missing,68.jpeg,Carbohydrate / Kohlenhydrate / Glucides / Koolhydraten / Hidratos de carbono / Carboidrati / Kolhydrat,5.2,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,of which sugars / davon Zucker / dont sucres / waarvan suikers / de los cuales azúcares / dos quais açúcares / di cui zuccheri / varav sockerarter,2.1,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,Protein(e) / Eiweiß / Protéines / Eiwitten / Proteínas,84,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,Salt / Salz / Sel / Zout / Sal / Sale,0.42,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,L-Valine / L-Valin / L-valina,5.7,g,per_100g,,,,,nutrient not found in predictions
incorrect,68.jpeg,L-Leucine / L-Leucin / L-leucina,9.2,g,per_100g,AAesdre/1-Leucin/L-leucina,979,,per_100g,qty: got 979 expected 9.2 | unit: got None expected g
missing,68.jpeg,L-Isoleucine / L-Isoleucin / L-isoleucina,6.2,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,L-Lysine / L-Lysin / L-lisina,8.8,g,per_100g,,,,,nutrient not found in predictions
incorrect,68.jpeg,L-Histidine / L-Histidin / L-histidina / L-istidina,1.5,g,per_100g,e/Lsidn/t-hstidna/L-istidina,2.09,,per_100g,qty: got 2.09 expected 1.5 | unit: got None expected g
missing,68.jpeg,L-Methionine / L-Methionin / L-Méthionine / L-metionina / L-metionin,2.0,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,L-Phenylalanine / L-Phenylalanin / L-fenilalanina / L-fenylalanin,2.6,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,L-Threonine / L-Threonin / L-Thréonine / L-treonina / L-treonin,6.2,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,L-Tryptophan / L-Tryptofaan / L-triptófano / L-triptofano / L-tryptofan,1.6,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),379,kJ,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),89,kcal,per_serving (24 g),,,,,nutrient not found in predictions
incorrect,68.jpeg,Fat / Fett / Matières grasses / Vetten / Grasas / Lipidos / Grassi,0.1,g,per_serving (24 g),ssturados/d cul acidigrassisaturi/varav mattat fett,05,g,per_100g,qty: got 05 expected 0.1 | context: got per_100g expected per_serving (24 g)
incorrect,68.jpeg,of which saturates / davon gesättigte Fettsäuren / dont acides gras saturés / waarvan verzadigde vetzuren / de las cuales saturadas / dos quais ácidos gordos saturados / di cui acidi grassi saturi / varav mättat fett,0.1,g,per_serving (24 g),wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,05,g,per_100g,qty: got 05 expected 0.1 | context: got per_100g expected per_serving (24 g)
missing,68.jpeg,Carbohydrate / Kohlenhydrate / Glucides / Koolhydraten / Hidratos de carbono / Carboidrati / Kolhydrat,1.2,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,of which sugars / davon Zucker / dont sucres / waarvan suikers / de los cuales azúcares / dos quais açúcares / di cui zuccheri / varav sockerarter,0.5,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Protein(e) / Eiweiß / Protéines / Eiwitten / Proteínas,20,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Salt / Salz / Sel / Zout / Sal / Sale,0.10,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Valine / L-Valin / L-valina,1.4,g,per_serving (24 g),,,,,nutrient not found in predictions
incorrect,68.jpeg,L-Leucine / L-Leucin / L-leucina,2.2,g,per_serving (24 g),AAesdre/1-Leucin/L-leucina,51,,per_100g,qty: got 51 expected 2.2 | unit: got None expected g | context: got per_100g expected per_serving (24 g)
missing,68.jpeg,L-Isoleucine / L-Isoleucin / L-isoleucina,1.5,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Lysine / L-Lysin / L-lisina,2.1,g,per_serving (24 g),,,,,nutrient not found in predictions
incorrect,68.jpeg,L-Histidine / L-Histidin / L-histidina / L-istidina,357,mg,per_serving (24 g),e/Lsidn/t-hstidna/L-istidina,159,,per_100g,qty: got 159 expected 357 | unit: got None expected mg | context: got per_100g expected per_serving (24 g)
missing,68.jpeg,L-Methionine / L-Methionin / L-Méthionine / L-metionina / L-metionin,472,mg,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Phenylalanine / L-Phenylalanin / L-fenilalanina / L-fenylalanin,629,mg,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Threonine / L-Threonin / L-Thréonine / L-treonina / L-treonin,1.5,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Tryptophan / L-Tryptofaan / L-triptófano / L-triptofano / L-tryptofan,384,mg,per_serving (24 g),,,,,nutrient not found in predictions
incorrect,78.jpeg,Vitamin D,50,µg,per_serving (pro Kapsel),rnit Vitamin D3,,,per_serving,nutrient: Misspelling 'Vitamin' and different sub-nutrient. | qty: got None expected 50 | unit: got None expected µg
missing,78.jpeg,Vitamin D,2000,I.E.,per_serving (pro Kapsel),,,,,nutrient not found in predictions
incorrect,8.png,ENERGY,892,kJ,per_serving (Per Bar 60g),ENERGY kJ/kca,2.2,kj/kca,per_serving,qty: got 2.2 expected 892
missing,8.png,ENERGY,213,kcal,per_serving (Per Bar 60g),,,,,nutrient not found in predictions
incorrect,8.png,PROTEIN,2.2,g,per_serving (Per Bar 60g),protein,2.2,,per_serving,unit: got None expected g
incorrect,8.png,SATURATED FAT,3.4,g,per_serving (Per Bar 60g),- SATURATED FAT (g,7.9,g,per_100g,qty: got 7.9 expected 3.4 | context: got per_100g expected per_serving (Per Bar 60g)
incorrect,8.png,CARBOHYDRATE,41,g,per_serving (Per Bar 60g),carbohydrate,21271,,per_serving,qty: got 21271 expected 41 | unit: got None expected g
incorrect,8.png,SUGARS,21,g,per_serving (Per Bar 60g),-SUGARS (g,21271,g,per_serving,nutrient: Nutrient name does not match after normalization. | qty: got 21271 expected 21
incorrect,8.png,DIETARY FIBRE,1.9,g,per_serving (Per Bar 60g),dietary fibre,,,per_serving,qty: got None expected 1.9 | unit: got None expected g
incorrect,8.png,SODIUM,43,mg,per_serving (Per Bar 60g),SODIUM (mg,,,per_serving,nutrient: Nutrient in ground truth is 'SODIUM' but prediction has '(mg' which is a partial match but violates R1. | qty: got None expected 43 | unit: got None expected mg
missing,8.png,ENERGY,1486,kJ,per_100g,,,,,nutrient not found in predictions
missing,8.png,ENERGY,355,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,8.png,PROTEIN,3.7,g,per_100g,protein,3.7,,per_100g,unit: got None expected g
missing,8.png,SATURATED FAT,5.7,g,per_100g,,,,,nutrient not found in predictions
missing,8.png,CARBOHYDRATE,69,g,per_100g,,,,,nutrient not found in predictions
incorrect,8.png,SUGARS,35,g,per_100g,-SUGARS (g,2823232,g,per_100g,nutrient: Prefix mismatch and unit of measurement missing in prediction. | qty: got 2823232 expected 35
missing,8.png,DIETARY FIBRE,3.2,g,per_100g,,,,,nutrient not found in predictions
missing,8.png,SODIUM,72,mg,per_100g,,,,,nutrient not found in predictions
incorrect,82.jpeg,Energy,0,kJ,per_100g,Energy,,,per_100g,qty: got None expected 0 | unit: got None expected kJ
missing,82.jpeg,Energy,0,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,82.jpeg,Protein,0,g,per_100g,Protein,60,,per_serving,qty: got 60 expected 0 | unit: got None expected g | context: got per_serving expected per_100g
incorrect,82.jpeg,Carbohydrates,0,g,per_100g,Carbohydrates,60,,per_100g,qty: got 60 expected 0 | unit: got None expected g
incorrect,82.jpeg,Fat,0,g,per_100g,Fat,60,,per_100g,qty: got 60 expected 0 | unit: got None expected g
incorrect,82.jpeg,Creatine monohydrate,100,g,per_100g,Creatine,3,g,per_serving,nutrient: Specific nutrient does not match. | qty: got 3 expected 100 | context: got per_serving expected per_100g
missing,82.jpeg,Energy,0,kJ,per_serving (3 g/1 level teaspoon),,,,,nutrient not found in predictions
missing,82.jpeg,Energy,0,kcal,per_serving (3 g/1 level teaspoon),,,,,nutrient not found in predictions
missing,82.jpeg,Protein,0,g,per_serving (3 g/1 level teaspoon),,,,,nutrient not found in predictions
missing,82.jpeg,Carbohydrates,0,g,per_serving (3 g/1 level teaspoon),,,,,nutrient not found in predictions
missing,82.jpeg,Fat,0,g,per_serving (3 g/1 level teaspoon),,,,,nutrient not found in predictions
missing,82.jpeg,Creatine monohydrate,3,g,per_serving (3 g/1 level teaspoon),,,,,nutrient not found in predictions
missing,88.png,Energie/energy/energia kJ (kcal),234,kJ,per_100ml,,,,,nutrient not found in predictions
missing,88.png,Energie/energy/energia kJ (kcal),55,kcal,per_100ml,,,,,nutrient not found in predictions
incorrect,88.png,Fett/lipides/fat/grassi,0.7,g,per_100ml,Fett/lipides/fat/grassi,0.5,g,per_100ml,qty: got 0.5 expected 0.7
incorrect,88.png,davon gesättigte Fettsäuren/of which saturated fatty acids,0.5,g,per_100ml,Fett/lipides/fat/grassi,2.3,g,per_serving,qty: got 2.3 expected 0.5 | context: got per_serving expected per_100ml
incorrect,88.png,Kohlenhydrate/glucides/carbohydrates/carboidrati,4.1,g,per_100ml,Kohlenhydrate/glucides,13,g,per_serving,qty: got 13 expected 4.1 | context: got per_serving expected per_100ml
missing,88.png,davon Zuckerarten/of which sugars,3.5,g,per_100ml,,,,,nutrient not found in predictions
incorrect,88.png,Salz/sel/salt/sale,0.10,g,per_100ml,Salt/sel/salt/sale,0.33,g,per_serving,qty: got 0.33 expected 0.10 | context: got per_serving expected per_100ml
missing,88.png,Energie/energy/energia kJ (kcal),772,kJ,per_serving (330 ML),,,,,nutrient not found in predictions
missing,88.png,Energie/energy/energia kJ (kcal),181,kcal,per_serving (330 ML),,,,,nutrient not found in predictions
incorrect,88.png,Fett/lipides/fat/grassi,2.3,g,per_serving (330 ML),Fett/lipides/fat/grassi,1.6,g,per_serving,qty: got 1.6 expected 2.3
incorrect,88.png,davon gesättigte Fettsäuren/of which saturated fatty acids,1.6,g,per_serving (330 ML),of which saturated fatty acids,4.1,g,per_100ml,qty: got 4.1 expected 1.6 | context: got per_100ml expected per_serving (330 ML)
incorrect,88.png,Kohlenhydrate/glucides/carbohydrates/carboidrati,13,g,per_serving (330 ML),carbohydrates/carboidrati,3.5,g,per_100ml,qty: got 3.5 expected 13 | context: got per_100ml expected per_serving (330 ML)
missing,88.png,davon Zuckerarten/of which sugars,11,g,per_serving (330 ML),,,,,nutrient not found in predictions
missing,88.png,Salz/sel/salt/sale,0.33,g,per_serving (330 ML),,,,,nutrient not found in predictions
incorrect,9.jpeg,Zink,5,mg,per_serving (pro 1 Tablette),Zink,,,per_daily_dose,qty: got None expected 5 | unit: got None expected mg | context: got per_daily_dose expected per_serving (pro 1 Tablette)
incorrect,9.jpeg,Vitamin C,30,mg,per_serving (pro 1 Tablette),Vitamin C,,,per_daily_dose,qty: got None expected 30 | unit: got None expected mg | context: got per_daily_dose expected per_serving (pro 1 Tablette)
missing,9.jpeg,Zink,10,mg,per_daily_dose (pro 2 Tabletten),,,,,nutrient not found in predictions
incorrect,9.jpeg,Vitamin C,60,mg,per_daily_dose (pro 2 Tabletten),Vitamin Czuachten,,,per_daily_dose,nutrient: Nutrient spelling differs; 'Vitamin C' vs 'Vitamin Czuachten' | qty: got None expected 60 | unit: got None expected mg
incorrect,90.png,Energie/energy kJ (kcal),192,kJ,per_100ml,Energie/energy kJ (kcal,192,g,per_100ml,unit: got g expected kJ
incorrect,90.png,Energie/energy kJ (kcal),45,kcal,per_100ml,Energie/energy kJ (kcal,115,g,per_daily_dose,qty: got 115 expected 45 | unit: got g expected kcal | context: got per_daily_dose expected per_100ml
incorrect,90.png,Energie/energy kJ (kcal),115,kJ,per_daily_dose (2 Shots (60 ml)),Energie/energy kJ (kcal,60,ml,per_daily_dose,qty: got 60 expected 115 | unit: got ml expected kJ
missing,90.png,Energie/energy kJ (kcal),27,kcal,per_daily_dose (2 Shots (60 ml)),,,,,nutrient not found in predictions
incorrect,90.png,Eiweiss/protéines/protein,< 0.1,g,per_daily_dose (2 Shots (60 ml)),Eiweiss/proteines/protein,6.0,g,per_daily_dose,qty: got 6.0 expected < 0.1
incorrect,90.png,Salz/sel/salt,0.10,g,per_daily_dose (2 Shots (60 ml)),Salz/sel/salt,<0.1,g,per_100ml,context: got per_100ml expected per_daily_dose (2 Shots (60 ml))
incorrect,90.png,Magnesium/magnésium,56,mg,per_daily_dose (2 Shots (60 ml)),Magnesium/magnesium,0.16,g,per_100ml,qty: got 0.16 expected 56 | unit: got g expected mg | context: got per_100ml expected per_daily_dose (2 Shots (60 ml))
incorrect,91.png,Energie/energy/energia kJ (kcal),234,kJ,per_100ml,Energie/energy/energia kJ (kcal,234,g,per_100ml,unit: got g expected kJ
incorrect,91.png,Energie/energy/energia kJ (kcal),55,kcal,per_100ml,Energie/energy/energia kJ (kcal,772,g,per_serving,qty: got 772 expected 55 | unit: got g expected kcal | context: got per_serving expected per_100ml
incorrect,91.png,davon gesättigte Fettsäuren/of which saturated fatty acids,0.5,g,per_100ml,Fett/lipides/fat/grassi,1.6,g,per_serving,qty: got 1.6 expected 0.5 | context: got per_serving expected per_100ml
incorrect,91.png,Energie/energy/energia kJ (kcal),772,kJ,per_serving (PER DRINK (330 ML)),Energie/energy/energia kJ (kcal,2.3,g,per_serving,qty: got 2.3 expected 772 | unit: got g expected kJ
missing,91.png,Energie/energy/energia kJ (kcal),181,kcal,per_serving (PER DRINK (330 ML)),,,,,nutrient not found in predictions
incorrect,91.png,davon gesättigte Fettsäuren/of which saturated fatty acids,1.6,g,per_serving (PER DRINK (330 ML)),of which saturated fatty acids,4.1,g,per_100ml,qty: got 4.1 expected 1.6 | context: got per_100ml expected per_serving (PER DRINK (330 ML))
